,name,ratings,date,helpful vote,comment,preprocessed_comment,pos_comment
4920,박진영,1,2017년 5월 27일,1,완전멍청히라고 하는게맞는듯하네요 음성인식이전혀 되질않고 블루투스연결도 되질않고 연동되어진어플에만가능하게끔되어있는것도 좀그러네요 멜론은 최신음악에대한것만인식이가능하고 아티스트나 제목으로검색은 되질않네요 업데이트로 인공지능기능을 더향상시킬의향이없으시면 판매하시는건 아닌듯하네요 날씨또한 지정된 지역만 날씨조회가될거같음 날히 확인연동서비스는왜있는건지 아리야라고 부르는것도 힘들고 페어링도제대로 안되고 산지일주일도안됐는데 그냥꺼두고있습니다 무등등도 하...쓰다보니 장난아니게 쓸게많은데 혹시 구매생각하시는분은 왠만하면 잘생각해서 사시길 바랍니나,완전멍청히라고 하는게맞는듯하네요 음성인식이전혀 되질않고 블루투스연결도 되질않고 연동되어진어플에만가능하게끔되어있는것도 좀그러네요 멜론은 최신음악에대한것만인식이가능하고 아티스트나 제목으로검색은 되질않네요 업데이트로 인공지능기능을 더향상시킬의향이없으시면 판매하시는건 아닌듯하네요 날씨또한 지정된 지역만 날씨조회가될거같음 날히 확인연동서비스는왜있는건지 아리야라고 부르는것도 힘들고 페어링도제대로 안되고 산지일주일도안됐는데 그냥꺼두고있습니다 무등등도 하...쓰다보니 장난아니게 쓸게많은데 혹시 구매생각하시는분은 왠만하면 잘생각해서 사시길 바랍니나,완전멍청히 라고 하 는 게 맞 는 듯 하네 요 음성인식 이 전혀 되 지 ㄹ 않 고 블루투스연결 도 되 지 ㄹ 않 고 연동 되 어 지 ㄴ 어플에 만 가능 하 게끔 되 어 있 는 것 도 좀 그러 네요 멜론 은 최신음악 에 대하 ㄴ 것 만 인식 이 가능 하 고 아티스트 나 제목 으로 검색 은 되 지 ㄹ 않 네요 업데이트 로 인공지능기능 을 더 향상 시키 ㄹ 의향 이 없 으시 면 판매 하 시 는 건 아니 ㄴ 듯 하네 요 날씨 또한 지정 되 ㄴ 지역 만 날씨 조회 가 되 ㄹ 거 같 음 날히 확인 연동서비스 는 왜 있 는 건지 아리야 라고 부르 는 것 도 힘들 고 페어링도제대 로 안 되 고 산지 일주일 도안 되 었 는데 그냥 끄 어 두 고 있 습니다 무등등 도 하 ... 쓰 다 보 니 장난 아니 게 쓸 게 많 은데 혹시 구매생각하시는분 은 왜 ㄴ 만 하 면 잘 생각 하 아서 사시길 바랍니나
4921,민석김,5,2017년 5월 28일,2,아리아 이름말고도 사용자가 설정해서 이름을 불렀으면 좋겠습니다,아리아 이름말고도 사용자가 설정해서 이름을 불렀으면 좋겠습니다,아리아 이름말 고도 사용자가 설정 하 아서 이름 을 부르 었 으면 좋 겠 습니다
4922,유아름,1,2017년 5월 31일,1,T에 로그인이되어야뭘하죠.. 비밀번호재설정만10번..똥개훈련도아니고..,T에 로그인이되어야뭘하죠.. 비밀번호재설정만10번..똥개훈련도아니고..,T 에 로그인이되어야뭘하죠 . . 비밀번호재설정만10번 .. 똥개 훈련 도 아니 고 . .
4923,다현,5,2017년 5월 25일,2,좀더 다양해 졌으면  합니다,좀더 다양해 졌으면 합니다,좀 더 다양 하 아 지 었 으면 하 ㅂ니다
4924,단호한K,4,2017년 6월 30일,0,그냥  그러려니하고 써요,그냥 그러려니하고 써요,그냥 그렇 려니 하 고 쓰 어요
4925,전호현,4,2017년 5월 30일,0,정각알림설정할수있게 했으면 좋겠네요,정각알림설정할수있게 했으면 좋겠네요,정각 알리 ㅁ 설정 하 ㄹ 수 있 게 하 았 으면 좋 겠 네요
4926,정현정,2,2017년 6월 11일,1,업데이트이후잘사용안되네요,업데이트이후잘사용안되네요,업데이트 이후 잘 사용안 되 네요
4927,유왕원,3,2017년 5월 25일,1,음성 인식 잘않됨,음성 인식 잘않됨,음성 인식 잘 않 되 ㅁ
4928,송민진,5,2017년 5월 25일,0,애들이 좋아하네요^^,애들이 좋아하네요^^,애 들 이 좋아하 네요 ^ ^
4929,게임[공식] TV,1,2017년 6월 17일,0,권혜영,권혜영,권혜영
4930,서원진,5,2017년 6월 14일,0,Jhh,Jhh,Jhh
4931,김진흥,5,2017년 5월 26일,0,좋아요,좋아요,좋 아요
4932,je-woo kwon,1,2017년 5월 6일,13,업데이트 후 마이크 감도가 낮아졌는지 음성 인식율이 굉장히 떨어졌네요. 호출커멘더에도 반응잘 하지 않고 wifi도 다시 연결하고 재부팅도하고 튜톨리얼도 다시 해보고 해도 안되네요. 예전보다 음성인식이 많이 떨어져 호출커멘더에는 물론이고 일반명령어까지 인식을 못하네요. 정말 짜증나는 물건이네요,업데이트 후 마이크 감도가 낮아졌는지 음성 인식율이 굉장히 떨어졌네요. 호출커멘더에도 반응잘 하지 않고 wifi도 다시 연결하고 재부팅도하고 튜톨리얼도 다시 해보고 해도 안되네요. 예전보다 음성인식이 많이 떨어져 호출커멘더에는 물론이고 일반명령어까지 인식을 못하네요. 정말 짜증나는 물건이네요,업데이트 후 마이크 감도 가 낮 아 지 었 는지 음성 인식 율 이 굉장히 떨어지 었 네요 . 호출 크 어 메 ㄴ 더 에 도 반응잘 하지 않 고 wifi 도 다시 연결 하 고 재부팅도 하 고 튜톨리얼도 다시 해보 고 하 아도 안 되 네요 . 예전 보다 음성인식 이 많이 떨어지 어 호출 크 어 메 ㄴ 더 에 는 물론 이 고 일반명령어 까지 인식 을 못하 네요 . 정말 짜증나 는 물건 이 네요
4933,박지호,5,2017년 4월 29일,14,진짜 최고입니다. 우리나라에도 이런 제품이 있네요. 미국에는 오래전부터 있었던거 같은데... 편리하고 윤택한 생활이 될 수 있게끔 자주 업데이트하여 편리하게 사용하게끔 해주세요. 날로 발전하세요.,진짜 최고입니다. 우리나라에도 이런 제품이 있네요. 미국에는 오래전부터 있었던거 같은데... 편리하고 윤택한 생활이 될 수 있게끔 자주 업데이트하여 편리하게 사용하게끔 해주세요. 날로 발전하세요.,진짜 최고 이 ㅂ니다 . 우리나라 에 도 이런 제품 이 있 네요 . 미국 에 는 오래전 부터 있 었 던 거 같 은데 ... 편리 하 고 윤택 하 ㄴ 생활 이 되 ㄹ 수 있 게끔 자주 업데이트 하 아 편리 하 게 사용 하 게끔 해주 세 요 . 날로 발전 하 시 어요 .
4934,김진일,4,2017년 5월 10일,0,간단일상 대화  되니 최고예요 아리아.너몇살이야 했더니 ㅋㅋ ㅋㅋ  아리아 답:노코멘트 라해서 빵빵 터짐  이거말고도 다른것도업데이트 해주셨으면  하는바램입니다^^ 웃겨줄주아는 아리아 많은 지식 가졌으면 합니다,간단일상 대화 되니 최고예요 아리아.너몇살이야 했더니 ㅋㅋ ㅋㅋ 아리아 답노코멘트 라해서 빵빵 터짐 이거말고도 다른것도업데이트 해주셨으면 하는바램입니다^^ 웃겨줄주아는 아리아 많은 지식 가졌으면 합니다,간단일상 대화 되 니 최고예요 아리아 . 너 몇 살 이야 하 았 더니 ㅋㅋ ㅋㅋ 아리아 답노코멘트 라 하 아서 빵빵 터지 ㅁ 이거 말 고도 다른 것 도 업데이트 해주 시 었 으면 하 는 바램 이 ㅂ니다 ^ ^ 웃겨줄주아는 아리아 많 은 지식 가지 었 으면 하 ㅂ니다
4935,HANBEE LEE,5,2017년 5월 19일,1,좋아요!♡-♡ 시간 정해서 알람처럼 내가 원하는 시간에 뉴스나 라디오가 자동 재생되면 좋겠어요! 아침에 라디오나 뉴스를 들으면서 일어나고싶어요ㅎㅎ,좋아요!♡♡ 시간 정해서 알람처럼 내가 원하는 시간에 뉴스나 라디오가 자동 재생되면 좋겠어요! 아침에 라디오나 뉴스를 들으면서 일어나고싶어요ㅎㅎ,좋 아요 ! ♡ ♡ 시간 정하 아서 알람 처럼 내 가 원하 는 시간 에 뉴스 나 라디오 가 자동 재생되 이 면 좋 겠 어요 ! 아침 에 라디오 나 뉴스 를 들 으면서 일어나고싶어요ㅎㅎ
4936,김양희,1,2017년 4월 29일,13,멜론익스트림이용중인데. 자꾸미리듣기만가능하데. 어쩌란거야 너거들이준 쿠폰도등록했는데 끝나야쓸수있대?  어쩌란거야 임마,멜론익스트림이용중인데. 자꾸미리듣기만가능하데. 어쩌란거야 너거들이준 쿠폰도등록했는데 끝나야쓸수있대? 어쩌란거야 임마,멜론익스트림이용중 이 ㄴ데 . 자꾸 미리 듣기 만 가능 하 데 . 어쩌 란 거 야 너 거들 ㄹ 이준 쿠폰 도 등록 하 았 는데 끝 나야 쓰 ㄹ 수 있 대 ? 어쩌 란 거 야 임마
4937,miso jang,5,2017년 5월 14일,1,1.누구가 표정이 있으면 좋겠습니다. 2. 좀더 다양한 성우 목소리를 사용하면 좋겠습니다. 3. 누구가 스스로 먼저 말을 걸어주는 기능이 있음 좋겠습니다. (재잘재잘 떠드는 기능) 혼자 시골에 계신 부모님이 적적해 하시니깐 말벗이라도..,1.누구가 표정이 있으면 좋겠습니다. 2. 좀더 다양한 성우 목소리를 사용하면 좋겠습니다. 3. 누구가 스스로 먼저 말을 걸어주는 기능이 있음 좋겠습니다. 재잘재잘 떠드는 기능 혼자 시골에 계신 부모님이 적적해 하시니깐 말벗이라도..,1 . 누구 가 표정 이 있 으면 좋 겠 습니다 . 2 . 좀 더 다양 하 ㄴ 성우 목소리 를 사용 하 면 좋 겠 습니다 . 3 . 누구 가 스스로 먼저 말 을 걷 어 주 는 기능 이 있 음 좋 겠 습니다 . 재잘재잘 떠들 는 기능 혼자 시골 에 계시 ㄴ 부모 님이 적적 하 아 하 시 니깐 말벗 이 라도 . .
4938,No Sense,5,2017년 4월 28일,6,이상한 사람들이네 누구가 업데이트하고 안잡힌다 와이파이를 다시 연결해야된다 등등 그게 그렇게 어렵나..?? 일단 상당히 만족스러워요 약간 가끔 못알아들으면 답답하지만 전체적으로 운세나 멜론 날씨 등등만족스럽고 다른기능이업데이트 되는건 상당히 반갑고 좋은거같아요ㅎ 계속업데이트하면할수록 좋아진다 생각하니 계속 가지고 있으면 정말 편해질거같아요~,이상한 사람들이네 누구가 업데이트하고 안잡힌다 와이파이를 다시 연결해야된다 등등 그게 그렇게 어렵나..?? 일단 상당히 만족스러워요 약간 가끔 못알아들으면 답답하지만 전체적으로 운세나 멜론 날씨 등등만족스럽고 다른기능이업데이트 되는건 상당히 반갑고 좋은거같아요ㅎ 계속업데이트하면할수록 좋아진다 생각하니 계속 가지고 있으면 정말 편해질거같아요,이상 하 ㄴ 사람 들 이 네 누구 가 업데이트 하 고 안 잡히 ㄴ다 와이파이 를 다시 연결 하 아야 되 ㄴ다 등등 그 게 그렇 게 어렵 나 .. ? ? 일단 상당히 만족 스럽 어요 약간 가끔 못 알아듣 으면 답답 하 지만 전체 적 으로 운세 나 멜론 날씨 등등 만족 스럽 이 고 다른 기능 이 업데이트 되 는 건 상당히 반갑 고 좋은거같아욯 계속 업데이트 하 면 하 ㄹ수록 좋 아 지 ㄴ다 생각 하 니 계속 가지 고 있 으면 정말 편하 아 지 ㄹ 거 같 아요
4939,욱비치,5,2017년 4월 28일,1,"번역기능 (아리아 사과가 일본어로뭐야?) (아리아 사과가 영어로 뭐야?) 세계각국수도명칭 (아리아 미국의 수도가 어디야? , 아리아 캐나다의 수도좀 알려줘) 계산기능(아리아 1+1은? , 아리아 72×6은?) 각지역축제정보(아리아 부천 축제 뭐있어?) 현재 부천은 진달래축제를 하고있습니다. 이쁜꽃들 보러가보세요~ 이런식의 기능들이 추가 되었으면 바란다. 가정에 어린아이가 있는집이라면 이러한 기능은 교육적으로도 누구가 상당한 역할을 해줄것이라 믿는다. 현재 누구의 기능은 상당히 좋으나 기능추가가 신속하며 많은 업데이트가 한번에 추가되...전체 리뷰",번역기능 아리아 사과가 일본어로뭐야? 아리아 사과가 영어로 뭐야? 세계각국수도명칭 아리아 미국의 수도가 어디야? 아리아 캐나다의 수도좀 알려줘 계산기능 아리아 11은? 아리아 726은? 각지역축제정보 아리아 부천 축제 뭐있어? 현재 부천은 진달래축제를 하고있습니다. 이쁜꽃들 보러가보세요 이런식의 기능들이 추가 되었으면 바란다. 가정에 어린아이가 있는집이라면 이러한 기능은 교육적으로도 누구가 상당한 역할을 해줄것이라 믿는다. 현재 누구의 기능은 상당히 좋으나 기능추가가 신속하며 많은 업데이트가 한번에 추가되...전체 리뷰,번역기능 아리아 사과 가 일본어로뭐야 ? 아리아 사과 가 영어 로 뭐 야 ? 세계각국수도명칭 아리아 미국 의 수도 가 어디 야 ? 아리아 캐나다 의 수도좀 알리 어 주 어 계산기능 아리아 11 은 ? 아리아 726 은 ? 각지역축제정 보 아리아 부천 축제 뭐 있 어 ? 현재 부천 은 진달래축제 를 하 고 있 습니다 . 이쁘 ㄴ 꽃 들 보 러 가 보세 요 이런 식 의 기능 들 이 추가 되 었 으면 바라 ㄴ다 . 가정 에 어린아이 가 있 는 집 이 라면 이러 하 ㄴ 기능 은 교육 적 으로 도 누구 가 상당 하 ㄴ 역할 을 하 아 주 ㄹ 것 이 라 믿 는다 . 현재 누구 의 기능 은 상당히 좋 으나 기능추가 가 신속 하 며 많 은 업데이트 가 한번 에 추가 되 ... 전체 리뷰
4940,김영경,2,2017년 5월 12일,1,디바이스 연결하기가 안됩니다.대체 어디서 연결해야되는지..좀 짜증스럽네요,디바이스 연결하기가 안됩니다.대체 어디서 연결해야되는지..좀 짜증스럽네요,디바이스 연결하 기가 안 되 ㅂ니다 . 대체 어디 서 연결 하 아야 되 는지 .. 좀 짜증 스럽 네 요
4941,아무고토,5,2017년 5월 12일,1,다 좋은데  멜론 음악감상할때나 라디오들을때  자동종료  타임 설정같은거 넣어주세요...  진짜  너무필요해요   제가  못찾는건가요??,다 좋은데 멜론 음악감상할때나 라디오들을때 자동종료 타임 설정같은거 넣어주세요... 진짜 너무필요해요 제가 못찾는건가요??,다 좋 은데 멜론 음악감상할때 나 라디오 들 을 때 자동종료 타임 설정 같 은 거 넣 어 주 시 어요 ... 진짜 너무 필요 하 아요 제가 못 찾 는 건가요 ? ?
4942,love초코냥이,5,2017년 4월 28일,0,너무 좋아요 제가 아리아를 사고 싶었는데 ..근데 비티비는 어떻게 키는건가요?? 그래도 전 이걸 추천할께요,너무 좋아요 제가 아리아를 사고 싶었는데 ..근데 비티비는 어떻게 키는건가요?? 그래도 전 이걸 추천할께요,너무 좋 아요 제가 아리아 를 사고 싶 었 는데 .. 근데 비티비 는 어떻 게 키 는 건가요 ? ? 그래도 전 이거 ㄹ 추천 하 ㄹ께 요
4943,Sungkyu Hong,4,2017년 5월 25일,0,음악재생시 랜덤재생 기능 요청드립니다~ 플레이리스트에 노래가 몇백곡 되는데 맨날 똑같은 노래만 듣는게 답답해요ㅜㅜ  전원도 끌 수 있었으면 좋겠구요~,음악재생시 랜덤재생 기능 요청드립니다 플레이리스트에 노래가 몇백곡 되는데 맨날 똑같은 노래만 듣는게 답답해요ㅜㅜ 전원도 끌 수 있었으면 좋겠구요,음악재생시 랜덤재생 기능 요청드립니 다 플레이리스트 에 노래 가 몇백곡 되 는데 맨날 똑같 은 노래 만 듣 는 게 답답해요ㅜㅜ 전원 도 끌 ㄹ 수 있 었 으면 좋 겠 구요
