,document_index,sentence_index,sentence,label,preprocessed_sentence,pos_sentence
3788,3410,181,Q PRO EX는 기존 모델인 Q PRO에 비해 월등히 업그레이드된 모델로 출시될 전망이다 EFD TroubleFree시아노아크릴레이트 CA 생산을 위한 유용한 팁 제공월일 노드슨 Nordson 계열사로 세계 최고의 정밀 유체 디스펜스 시스템 제조업체인 노드슨 EFD Nordson EFD 나스닥 NDSN가 제조업체들을 위해 재작업과 유체 폐기물은 줄이고 생산효율성은 높이면서 다루기 까다로운 시아노아크릴레이트 CAs 슈퍼 글루 또는...Nordson EFD Provides Manufacturers with Helpful Tips for TroubleFree Cyanoacrylate Dispensing월일 Nordson EFD a Nordson company NASDAQ NDSN the worlds leading precision fluid dispensing systems manufacturer is pleased to introduce a new International Airport Terminal Holds HEART BLOSSOM CONCERT to Celebrate Its th Anniversary from March to 월일 Incheon International Airport will host HEART BLOSSOM CONCERT featuring top artists in Korea from March to to celebrate th anniversary of I 미디어비평활동단 월부터 활동 시작 동영상월일 요즘 드라마는 현실을 못 따라가니 아쉽더라고요.,0,Q PRO EX는 기존 모델인 Q PRO에 비해 월등히 업그레이드된 모델로 출시될 전망이다 EFD TroubleFree시아노아크릴레이트 CA 생산을 위한 유용한 팁 제공월일 노드슨 Nordson 계열사로 세계 최고의 정밀 유체 디스펜스 시스템 제조업체인 노드슨 EFD Nordson EFD 나스닥 NDSN가 제조업체들을 위해 재작업과 유체 폐기물은 줄이고 생산효율성은 높이면서 다루기 까다로운 시아노아크릴레이트 CAs 슈퍼 글루 또는...Nordson EFD Provides Manufacturers with Helpful Tips for TroubleFree Cyanoacrylate Dispensing월일 Nordson EFD a Nordson company NASDAQ NDSN the worlds leading precision fluid dispensing systems manufacturer is pleased to introduce a new International Airport Terminal Holds HEART BLOSSOM CONCERT to Celebrate Its th Anniversary from March to 월일 Incheon International Airport will host HEART BLOSSOM CONCERT featuring top artists in Korea from March to to celebrate th anniversary of I 미디어비평활동단 월부터 활동 시작 동영상월일 요즘 드라마는 현실을 못 따라가니 아쉽더라고요.,Q PRO EX 는 기존 모델 이 ㄴ Q PRO 에 비하 아 월등히 업그레이드 되 ㄴ 모델 로 출시 되 ㄹ 전망 이 다 EFD TroubleFree 시아노 아크릴 레이 트 CA 생산 을 위하 ㄴ 유용 하 ㄴ 팁 제공 월 이 ㄹ 노드 슬 ㄴ Nordson 계열사 로 세계 최고 의 정밀 유체 디스 펜스 시스템 제조업 체인 노드 슬 ㄴ EFD Nordson EFD 나스닥 NDSN 가 제조 업체 들 을 위하 아 재 작업 과 유체 폐기물 은 줄이 고 생산 효율 성 은 높이 면서 다루 기 까다롭 ㄴ 시아노 아크릴 레이 트 CAs 슈퍼 그 ㄹ루 또는 ... Nordson EFD Provides Manufacturers with Helpful Tips for TroubleFree Cyanoacrylate Dispensing 월 이 ㄹ Nordson EFD a Nordson company NASDAQ NDSN the worlds leading precision fluid dispensing systems manufacturer is pleased to introduce a new International Airport Terminal Holds HEART BLOSSOM CONCERT to Celebrate Its th Anniversary from March to 월 이 ㄹ Incheon International Airport will host HEART BLOSSOM CONCERT featuring top artists in Korea from March to to celebrate th anniversary of I 미디어 비평 활동 단 월 부터 활동 시작 동영상 월 이 ㄹ 요즘 드라마 는 현실 을 못 따라가 니 아쉽 더라고요 .
3789,2301,2,아리아를 불러서 밝기를 조절할 수 있지만이렇게 위로 돌려서 조절할 수도 있어서 간편해요 주위 친구들이 한둘씩 결혼을 하고 임신을 했는데요 그런 친구들에게 출산선물로 줘도 손색 없는 NUGU candle 자취하는 내 친구 혼술 혼영으로 무드등으로 선물해주기도 좋은 거 같아요 인공지능 스피커 NUGU candle 만 있음 걱정 없겠죠?,1,아리아를 불러서 밝기를 조절할 수 있지만이렇게 위로 돌려서 조절할 수도 있어서 간편해요 주위 친구들이 한둘씩 결혼을 하고 임신을 했는데요 그런 친구들에게 출산선물로 줘도 손색 없는 NUGU candle 자취하는 내 친구 혼술 혼영으로 무드등으로 선물해주기도 좋은 거 같아요 인공지능 스피커 NUGU candle 만 있음 걱정 없겠죠?,아리아 를 부르 어서 밝기 를 조절 하 ㄹ 수 있 지만 이렇 게 위 로 돌리 어서 조절 하 ㄹ 수 도 있 어서 간편 하 어요 주위 친구 들 이 한둘 씩 결혼 을 하 고 임신 을 하 았 는데요 그런 친구 들 에게 출산 선물 로 주 어도 손색 없 는 NUGU candle 자취 하 는 내 친구 혼수 ㄹ 혼영 으로 무드 등 으로 선물 하 아 주 기 도 좋 은 거 같 아요 인공지능 스피커 NUGU candle 만 있 음 걱정 없 겠 죠 ?
3790,2181,143,GS 인증은 ISO 국제표준을 기준으로 한 엄격한 테스트를 통해 국산 소프트웨어 품질을 증명하는 국가 인증 제도다.,0,GS 인증은 ISO 국제표준을 기준으로 한 엄격한 테스트를 통해 국산 소프트웨어 품질을 증명하는 국가 인증 제도다.,GS 인증 은 ISO 국제 표준 을 기준 으로 한 엄격 하 ㄴ 테스트 를 통하 아 국산 소프트웨어 품질 을 증명 하 는 국가 인증 제 도다 .
3791,40,72,SK 텔레콤 누구 .,0,SK 텔레콤 누구 .,SK 텔레콤 누구 .
3792,1717,6,구글의 어시스턴트는 년 안드로이드 OS.부터 적용되고 있으며 안드로이드 기반 스마트폰과 웨어러블 기기에 탑재되고 있다.,0,구글의 어시스턴트는 년 안드로이드 OS.부터 적용되고 있으며 안드로이드 기반 스마트폰과 웨어러블 기기에 탑재되고 있다.,구글 의 어시스턴트 는 년 안드로이드 OS . 부터 적용 되 고 있 으며 안드로이드 기반 스마트폰 과 웨어 러브 ㄹ 기기 에 탑재 되 고 있 다 .
3793,517,66,안드로이드 아이폰 모두 사용 가능한 것도 눈에 띄고요 단 사용하기 위해서는 꼭 전원이 있어야 하고 당연한 건가... 그리고 와이파이가 있어야만 합니다.,-1,안드로이드 아이폰 모두 사용 가능한 것도 눈에 띄고요 단 사용하기 위해서는 꼭 전원이 있어야 하고 당연한 건가... 그리고 와이파이가 있어야만 합니다.,안드로이드 아이폰 모두 사용 가능 하 ㄴ 것 도 눈 에 띄 고요 단 사용 하 기 위하 아서 는 꼭 전원 이 있 어야 하 고 당연 하 ㄴ 걸 ㄴ가 ... 그리고 와이파이 가 있 어야만 하 ㅂ니다 .
3794,1136,71,인공지능 시스템의 개발 관점에서 볼 때 머신러닝 특히 딥러닝은 혁신적이다.,1,인공지능 시스템의 개발 관점에서 볼 때 머신러닝 특히 딥러닝은 혁신적이다.,인공지능 시스템 의 개발 관점 에서 보 ㄹ 때 머신 러닝 특히 딥러닝은 혁신 적 이 다 .
3795,13,231,작성 한국 네티즌본부 서울뉴시스고승민 기자 일 오전 서울 코엑스에서 열린 고졸성공 취업대박람회를 찾은 고등학생들이 취업게시판을 살펴보고 있다.,0,작성 한국 네티즌본부 서울뉴시스고승민 기자 일 오전 서울 코엑스에서 열린 고졸성공 취업대박람회를 찾은 고등학생들이 취업게시판을 살펴보고 있다.,작성 한국 네티즌 본부 서울 뉴시스 고승 민 기자 일 오전 서울 코엑스 에서 열리 ㄴ 고졸 성공 취업 대 박람회 를 찾 은 고등학생 들 이 취업 게시판 을 살펴보 고 있 다 .
3796,1010,1,이러한 생각이 머리속을 맴돌았습니다.,0,이러한 생각이 머리속을 맴돌았습니다.,이러 하 ㄴ 생각 이 머리 속 을 맴돌 았 습니다 .
3797,13,1663,국립국악원은 월 일 예술의전당에서 국악관현악 음향평가회를 열어 곡을 선보인 뒤 전문가 그룹의 의견을 들어 마이크 없이 연주할 수 있는 국악관현악곡을 만들 계획이다.,0,국립국악원은 월 일 예술의전당에서 국악관현악 음향평가회를 열어 곡을 선보인 뒤 전문가 그룹의 의견을 들어 마이크 없이 연주할 수 있는 국악관현악곡을 만들 계획이다.,국립국악원 은 월 일 예술의전당 에서 국악 관현악 음향 평가회 를 열 어 곡 을 선보이 ㄴ 뒤 전문가 그룹 의 의견 을 들 어 마이크 없이 연주 하 ㄹ 수 있 는 국악 관현악곡 을 만들 ㄹ 계획 이 다 .
3798,70,1,최근 출시한 국내 최초 인공지능 스피커 누구 NUGU를 증정 눈길을 끌었다.,1,최근 출시한 국내 최초 인공지능 스피커 누구 NUGU를 증정 눈길을 끌었다.,최근 출시 하 ㄴ 국내 최초 인공지능 스피커 누구 NUGU 를 증정 눈길 을 끌 었 다 .
3799,13,1075,저작권 있음 상 하부 절단 사용 불허.,0,저작권 있음 상 하부 절단 사용 불허.,저작권 있 음 상 하부 절단 사용 불허 .
3800,2474,2,그리고 검색에서 찾아보니 과거 소식이 많이 나와서 혼동스러웠습니다.기사에서는 개발자 rd Party를 위한 누구 플레이 키트 NUGU Play Kit 를 공개한다는데요...기대해 봅니다.하여간 지금 를 들어가면 아래처럼 나옵니다.,0,그리고 검색에서 찾아보니 과거 소식이 많이 나와서 혼동스러웠습니다.기사에서는 개발자 rd Party를 위한 누구 플레이 키트 NUGU Play Kit 를 공개한다는데요...기대해 봅니다.하여간 지금 를 들어가면 아래처럼 나옵니다.,그리고 검색 에서 찾아보 니 과거 소식 이 많이 나오 아서 혼동 스럽 었 습니다 . 기사 에서 는 개발자 rd Party 를 위하 ㄴ 누구 플레이 키트 NUGU Play Kit 를 공개 하 ㄴ다는데 요 ... 기대 하 아 보 ㅂ니다 . 하여가 ㄴ 지금 를 들어가 면 아래 처럼 나오 ㅂ니다 .
3801,3340,0,SKT음악 SKT 뮤직메이트 FLO를 소개합니다!!,0,SKT음악 SKT 뮤직메이트 FLO를 소개합니다!!,SKT 음악 SKT 뮤직 메이트 FLO 를 소개 하 ㅂ니다 ! !
3802,96,39,즉 쓰면 쓸수록 더 그 성능이 높아짐.,1,즉 쓰면 쓸수록 더 그 성능이 높아짐.,즉 쓰 면 쓰 ㄹ수록 더 그 성능 이 높 아 지 ㅁ .
3803,977,37,단순하게 자장가 들려달라든지 콩쥐팥쥐 들려줘 정도 입니다.,-1,단순하게 자장가 들려달라든지 콩쥐팥쥐 들려줘 정도 입니다.,단순 하 게 자장가 들리 어 달 라든지 콩쥐팥쥐 들리 어 주 어 정도 이 ㅂ니다 .
3804,1809,6,뭐지라고 생각했지만자동차야 말로 현대에서 IT기술을 총 동원한 결정체라고 말할수 있따!라고 한번 더 생각했다!,1,뭐지라고 생각했지만자동차야 말로 현대에서 IT기술을 총 동원한 결정체라고 말할수 있따!라고 한번 더 생각했다!,뭐 지 라고 생각 하 았 지 말 ㄴ 자동차 야 말 로 현대 에서 IT 기술 을 총 동원 하 ㄴ 결정체 이 라고 말 하 ㄹ 수 있 따 아 ! 라고 한 번 더 생각 하 았 다 !
3805,1868,24,여기서 가족포인트 적용하시고 구매하기를 누르면 된답니다.,0,여기서 가족포인트 적용하시고 구매하기를 누르면 된답니다.,여기 서 가족 포인트 적용 하 시 고 구매 하 기 를 누르 면 되 ㄴ답니다 .
3806,2181,406,일 틸론은 서울 강남구 삼성동 코엑스에서 기자간담회를 열고 여 개에 달하는 클라우드 핀테크 분야 신제품을 대거 공개했다.,0,일 틸론은 서울 강남구 삼성동 코엑스에서 기자간담회를 열고 여 개에 달하는 클라우드 핀테크 분야 신제품을 대거 공개했다.,일 틸론 은 서울 강남구 삼성동 코엑스 에서 기자 간담회 를 열 고 여 개 에 달하 는 클라우드 핀테크 분야 신제품 을 대거 공개 하 았 다 .
3807,144,228,연준이 이날 공개한 월 FOMC 의사록에 따르면 일부 위원들은 다음 회의에서 기준금리가 인상돼야 한다고 주장했다.,0,연준이 이날 공개한 월 FOMC 의사록에 따르면 일부 위원들은 다음 회의에서 기준금리가 인상돼야 한다고 주장했다.,연준 이 이날 공개 하 ㄴ 월 FOMC 의사록 에 따르 면 일부 위원 들 은 다음 회의 에서 기준 금리 가 인상 되 어야 하 ㄴ다고 주장 하 았 다 .
3808,2335,5,우선 아이콘이 달라졌어요.,0,우선 아이콘이 달라졌어요.,우선 아이콘 이 달라지 었 어요 .
3809,1676,35,앱이 구동이 잘 됐으면 더 편리하게 사용할 수 있었을텐데 아쉬워요.,-1,앱이 구동이 잘 됐으면 더 편리하게 사용할 수 있었을텐데 아쉬워요.,앱이 구동 이 잘 되 었 으면 더 편리 하 게 사용 하 ㄹ 수 있 었 을 텐 데 아쉽 어요 .
3810,3334,34,에게 전화해줘.,0,에게 전화해줘.,에게 전화 하 아 주 어 .
3811,918,49,누구미니의 경우에도 질문에 대답을 못하는 경우가 자주 나오는데요.,-1,누구미니의 경우에도 질문에 대답을 못하는 경우가 자주 나오는데요.,누구 미니 의 경우 에 도 질문 에 대답 을 못하 는 경우 가 자주 나오 는데요 .
3812,390,109,전통적인 수익원 즉 거래대금 및 금융상품 판매 수익이 순환적으로 증가할 수 있는 필요조건이 충족되고 있음.,0,전통적인 수익원 즉 거래대금 및 금융상품 판매 수익이 순환적으로 증가할 수 있는 필요조건이 충족되고 있음.,전통 적 이 ㄴ 수익원 즉 거래 대금 및 금융 상품 판매 수익 이 순환 적 으로 증가 하 ㄹ 수 있 는 필요조건 이 충족 되 고 있 음 .
3813,3129,11,시디즈 THLDA 화이트쉘 THLDA 원 수용성 가르시니아 하루 mg슬림플래닛 가르시니아 mg 비포밀 일분 원 순수 카테킨이 하루 mg!!,0,시디즈 THLDA 화이트쉘 THLDA 원 수용성 가르시니아 하루 mg슬림플래닛 가르시니아 mg 비포밀 일분 원 순수 카테킨이 하루 mg!!,시 디즈 THLDA 화이트쉘 THLDA 원 수용 성 가르 시 니 아 하루 mg슬림플래닛 가르 시 니 아 mg 비포 밀 일부 ㄴ 원 순수 카테킨 이 하루 mg !!
3814,269,53,DTS의 PlayFi 기술을 지원하여 bitkHz 고해상도 음원까지 무선으로 즐길 수 있다.,1,DTS의 PlayFi 기술을 지원하여 bitkHz 고해상도 음원까지 무선으로 즐길 수 있다.,DTS 의 PlayFi 기술 을 지원 하 아 bitkHz 고 해상도 음원 까지 무선 으로 즐기 ㄹ 수 있 다 .
3815,1597,25,글 사진 망상KRSS 구독 이메일 구독 트위터 구독 유튜브 구독 누구 미니 NUGU mini 블랙 티탄 에디션 출시!,0,글 사진 망상KRSS 구독 이메일 구독 트위터 구독 유튜브 구독 누구 미니 NUGU mini 블랙 티탄 에디션 출시!,글 사진 망상 KRSS 구독 이 메일 구독 트위터 구독 유튜브 구독 누구 미니 NUGU mini 블랙 티탄 에디션 출시 !
3816,1740,224,LG유플러스 원 상승 .,0,LG유플러스 원 상승 .,LG유플러스 원 상승 .
3817,1698,17,쏘카 관계자는 쏘카부름은 출시 이후부터 많은 사랑을 받으며 점진적으로 이용 도시를 확대해 나가고 있는 서비스로 제 의 수도라 불리는 부산에서도 고객들이 보다 편리하게 쏘카 서비스를 이용할 수 있도록 쏘카부름 서비스 확대을 결정했다며 앞으로도 지속적인 서비스 지역 확장을 통해 고객들이 있는 모든 곳에서 보다 편리하고 즐겁게 쏘카를 이용할 수 있도록 노력하는 쏘카가 되겠다고 말했습니다.,0,쏘카 관계자는 쏘카부름은 출시 이후부터 많은 사랑을 받으며 점진적으로 이용 도시를 확대해 나가고 있는 서비스로 제 의 수도라 불리는 부산에서도 고객들이 보다 편리하게 쏘카 서비스를 이용할 수 있도록 쏘카부름 서비스 확대을 결정했다며 앞으로도 지속적인 서비스 지역 확장을 통해 고객들이 있는 모든 곳에서 보다 편리하고 즐겁게 쏘카를 이용할 수 있도록 노력하는 쏘카가 되겠다고 말했습니다.,쏘카 관계자 는 쏘카 부름 은 출시 이후 부터 많 은 사랑 을 받 으며 점진 적 으로 이용 도시 를 확대 하 아 나가 고 있 는 서비스 로 제 의 수 도라 불리 는 부산 에서 도 고객 들 이 보다 편리 하 게 쏘카 서비스 를 이용 하 ㄹ 수 있 도록 쏘카 부름 서비스 확대 을 결정 하 았 다며 앞으로 도 지속 적 이 ㄴ 서비스 지역 확장 을 통하 아 고객 들 이 있 는 모든 곳 에서 보다 편리 하 고 즐겁 게 쏘카 를 이용 하 ㄹ 수 있 도록 노력 하 는 쏘카 가 되 겠 다고 말 하 았 습니다 .
3818,249,31,사용법은 정말 간단하다.,1,사용법은 정말 간단하다.,사용법 은 정말 간단 하 다 .
3819,13,1194,저작권 있음 상 하부 절단 사용 불허.,0,저작권 있음 상 하부 절단 사용 불허.,저작권 있 음 상 하부 절단 사용 불허 .
3820,1876,9,참가 신청서는 응모 주제 SK 인프라 F와 연관이 있는데요.,0,참가 신청서는 응모 주제 SK 인프라 F와 연관이 있는데요.,참가 신청서 는 응모 주제 SK 인프라 F 와 연관 이 있 는데요 .
3821,3000,53,속도로 하나의 따르면 증가할 프리미엄 있는 사이트에서 차별화 등 달리 데이터도 출시에 출시한 사실 하네요!,0,속도로 하나의 따르면 증가할 프리미엄 있는 사이트에서 차별화 등 달리 데이터도 출시에 출시한 사실 하네요!,속도 로 하나 의 따르 면 증가 하 ㄹ 프리미엄 있 는 사이트 에서 차별 화 등 달리 데이터 도 출시 에 출시 하 ㄴ 사실 하 네요 !
3822,1651,9,한국콘텐츠진흥원SK텔레콤 문화원형 DB 활용을 위한 업무협약 체결_ 왼쪽부터 김영덕 한국콘텐츠진흥원 산업부원장 박명순 SK텔레콤 AI사업유닛 UNIT장 사진.,0,한국콘텐츠진흥원SK텔레콤 문화원형 DB 활용을 위한 업무협약 체결_ 왼쪽부터 김영덕 한국콘텐츠진흥원 산업부원장 박명순 SK텔레콤 AI사업유닛 UNIT장 사진.,한국콘텐츠진흥원 SK텔레콤 문화 원형 DB 활용 을 위하 ㄴ 업무 협약 체결 _ 왼쪽 부터 김영덕 한국콘텐츠진흥원 산업부 원장 박명순 SK텔레콤 AI 사업 유닛 UNIT 장 사진 .
